id,keyword,location,text,predicted_label,predicted_severity,disaster_label
7500,oil spill,"Los Angeles, CA",#breaking #LA Refugio oil spill may have been costlier bigger than projected http://t.co/5ueCmcv2Pk,1,Mild,0
7506,oil spill,Unknown,National Briefing | West: California: Spring Oil Spill Estimate Grows: Documents released on Wednesday disclos... http://t.co/PsYWDxCCmj,1,Mild,0
7508,oil spill,Unknown,Got the gas and the splash like an oil spill.,1,Mild,0
7509,oil spill,Unknown,PODCAST: Oil spill anniversary http://t.co/wVdAVXTDaq,1,Mild,0
7511,oil spill,Houston,'California: Spring Oil Spill Estimate Grows ' by THE ASSOCIATED PRESS via NYT http://t.co/gPKkHhBRIy,1,Mild,0
7516,oil spill,Somewhere Out There,Refugio oil spill may have been costlier bigger than projected: A Plains All American Pipeline oil spill... http://t.co/lCQFI3LMAf #MLB,1,Mild,0
7524,oil spill,"Arlington
",When the Government couldn't figure out how to plug the Gulf oil spill so Chuck Norris plugged it...with his fist.,1,Moderate,1
7538,oil spill,Australia,"NSW - BANKSTOWN Stacey St at Wattle St
HAZARD Oil spill
Started today 11:38am last checked today 11:54am
Impact:... http://t.co/5ze5Z6BjLi",1,Mild,0
7539,oil spill,Los Angeles,Refugio oil spill may have been costlier bigger than projected http://t.co/d7FdCLU404,1,Mild,0
7541,oil spill,Dallas,'California: Spring Oil Spill Estimate Grows ' by THE ASSOCIATED PRESS via NYT http://t.co/kUiecEtK2z,1,Mild,0
7546,outbreak,Unknown,Families to sue over Legionnaires - More than 40 families affected by the fatal outbreak of Legionnaires' disease ... http://t.co/urbl692Syj,1,Severe,2
7549,outbreak,Nigeria,Families to sue over Legionnaires: More than 40 families affected by the fatal outbreak of Legionnaires' disea... http://t.co/yfsD4xS7lc,1,Severe,2
7562,outbreak,Unknown,Families to sue over Legionnaires: More than 40 families affected by the fatal outbreak of Legionnaires' disea... http://t.co/z16jNX3LQe,1,Severe,2
7564,outbreak,"Dunwoody, GA",Legionnaires' Disease: What's Being Done to Stop Deadly Outbreak http://t.co/Ud96b7ThsV,1,Moderate,1
7567,outbreak,"FCT, Abuja ",Mumps outbreak at University of Illinois grows http://t.co/7xYkuJylX0 #SEBEE,1,Mild,0
7572,outbreak,Unknown,Families to sue over Legionnaires: More than 40 families affected by the fatal outbreak of Legionnaires' disea... http://t.co/A6xRnI8XHg,1,Severe,2
7574,outbreak,"Nashville, Tennessee",Families to sue over Legionnaires: More than 40 families affected by the fatal outbreak of Legionnaires' disea... http://t.co/RJEN6iMWPI,1,Severe,2
7575,outbreak,Dubai,Families to sue over Legionnaires: More than 40 families affected by the fatal outbreak of Legionnaires' disea... http://t.co/boZfh1M3wb,1,Severe,2
7586,outbreak,Unknown,Families to sue over Legionnaires: More than 40 families affected by the fatal outbreak of Legionnaires' disea... http://t.co/6oPYSf87K2,1,Severe,2
7592,outbreak,Unknown,More than 40 families affected by the fatal outbreak of Legionnaires' disease in Edinburgh areÛ_ http://t.co/XpvKqME5Ls,1,Severe,2
7606,pandemonium,"Loreto College, Mullingar",This time next week there will be absolute pandemonium in several homes around Westmeath with some carefully... http://t.co/nwfNxs4rIE,1,Mild,0
7637,pandemonium,Nigeria|| Lagos,Pandemonium In Aba As Woman Delivers Baby Without Face (Photos): According to eye witnesses in Ogbor Hill in A... http://t.co/lJYIG8RBOQ,1,Mild,0
7745,police,Unknown,Police arrest suspect in killing of Mexican journalist and 4 women http://t.co/uvxLZhIG4R,1,Severe,2
7762,police,"Gresham, OR",FOLLOW-UP at 4700 BLOCK OF SW 11TH ST GRESHAM OR [Gresham Police #PG15000044153] 17:00 #pdx911,1,Mild,0
7770,police,Unknown,"Stockton Shooting Kills One Officers Investigating: STOCKTON ÛÓ
Stockton police are investigating a shooting t... http://t.co/7vnrB5kurU",1,Severe,2
7778,police,Philadelphia & Worldwide,Police: Tennessee theater shooting suspect was 29 http://t.co/CthoDZpLW3 #Philadelphia #News,1,Moderate,1
7786,police,Nigeria,Now Trending in Nigeria: Police charge traditional ruler others with informantÛªs  murder http://t.co/DQhpm4A5qY,1,Severe,2
7792,police,"Colorado, The Mile High City",@longshipdriver the police here in the U.S. need to stop killing people,1,Moderate,1
7845,quarantined,"ÌÏT: 41.106046,-80.657836",Ebola Outbreak: Alabama Man Tested Negative For Virus 6 Firefighters 2 Family Members Quarantined - https://t.co/lCpR20USYL,1,Moderate,1
7859,quarantined,Unknown,Alabama Home Quarantined Over Possible EbolaåÊCase http://t.co/cGKy5rw9cw,1,Mild,0
7875,quarantined,Venezuela,Officials: Alabama home quarantined over possible Ebola case http://t.co/juW5wtOqB0,1,Mild,0
7886,quarantined,"Bronx, New York",Alabama home quarantined over possible EbolaåÊcase https://t.co/jr4k7IiSbu,1,Mild,0
7899,radiation emergency,?x??p = ?/2,Japan NRA proposes raising maximum radiation dose to 250 mSv for nuclear plant workers in emergency situations. http://t.co/Iqb8YH6hHT,1,Moderate,1
7900,radiation emergency,"Kuala Lumpur, Malaysia",Jerry Brown declares state of emergency over wildfires drought street gangs radiation dead fish LGBT mania air pollution unemployment,1,Severe,2
7904,radiation emergency,"Salem, OR",SB228 [Passed] Relating to sources of radiation; and declaring an emergency. http://t.co/D1xlFKNJsM,1,Moderate,1
7919,rainstorm,"Secane, PA",Approaching rainstorm http://t.co/3YREo3SpNU,1,Mild,0
7920,rainstorm,Unknown,Severe rainstorm in Italian Alps causes landslide killing three near ski resort http://t.co/DzKOKka1Eh,1,Severe,2
7921,rainstorm,Keffi,Landslide in Italian Alps kills three: ROME (Reuters) - Three people were killed when a severe rainstorm in th... http://t.co/2pZ9t2FnSz,1,Severe,2
7925,rainstorm,Unknown,Landslide in Italian Alps kills three - ROME (Reuters) - Three people were killed when a severe rainstorm in the I... http://t.co/i1i1Qp5VrO,1,Severe,2
7927,rainstorm,Unknown,Photo: Rainstorm On The Way To Brooks NearåÊDinosaur Provincial Park Alberta July 11 2015. http://t.co/Mp9EccqvLt,1,Mild,0
7928,rainstorm,"Kent, United Kingdom",Landslide in Italian Alps kills three: ROME (Reuters) - Three people were killed when a severe rainstorm in th... http://t.co/GX1UXeY57B,1,Severe,2
7931,rainstorm,"Memphis, TN",driving home after a fairly large rainstorm makes me wonder how some of y'all manage to drive when it's dry out,1,Mild,0
7946,rainstorm,"Phoenix, AZ",Landslide in Italian Alps kills three: ROME (Reuters) - Three people were killed when a severe rainstorm in th... http://t.co/mBPWr0fUvJ,1,Severe,2
7947,rainstorm,"Calgary, Alberta",@WerdEmUp It's already been messed up thanks to an earlier rainstorm. Needs to go in for maintenance anyway.,1,Mild,0
7956,rainstorm,South East Florida,@SavanahResnik @CBS12 I would hide out at the Coldstone at monterrey and us 1. Great place to wait out a rainstorm.,1,Mild,0
7961,razed,Harare,#CecilTheLion The Latest: More Homes Razed by Northern California Wildfire - New York Times: ... http://t.co/Vi05Yq85Ly #Harare #263chat,1,Mild,0
7964,razed,Kaneville,'The Latest: More Homes Razed by Northern California Wildfire' by THE ASSOCIATED PRESS via NYT http://t.co/rDF0ZuW7lZ,1,Mild,0
7966,razed,Unknown,#?? #?? #??? #??? The Latest: More Homes Razed by Northern California Wildfire - New York Times  http://t.co/IPnHSIyorc-,1,Mild,0
7974,razed,Abuja,The Latest: More Homes Razed by Northern California Wildfire - ABC News http://t.co/55IdFT20A2 http://t.co/2VSX1yO5hT,1,Mild,0
7979,razed,Unknown,The Latest: More Homes Razed by Northern California Wildfire - ABC News http://t.co/ATokCD74bA,1,Mild,0
7985,razed,California,ABC News The Latest: More Homes Razed by Northern California Wildfire ABC News The latest onÛ_ http://t.co/RruNs5rDz5,1,Mild,0
7986,razed,Digitosphere,World News&gt;&gt; 'The Latest: More homes razed by Northern California wildfire - http://t.co/M6OK4EH3ob' http://t.co/VGa0OhB6XF,1,Mild,0
7995,razed,Unknown,The Latest: More homes razed by Northern California wildfire - SFGate http://t.co/65hunplHYB,1,Mild,0
7998,razed,Unknown,The Latest: More Homes Razed by Northern California Wildfire - ABC News http://t.co/ORdoKfUIBm,1,Mild,0
8004,razed,Unknown,The Latest: More Homes Razed by Northern California Wildfire - ABC News http://t.co/lj4J54vxq3,1,Mild,0
8007,razed,Unknown,The Latest: More Homes Razed by Northern California Wildfire - ABC News http://t.co/VP6wbXMZmj,1,Mild,0
8014,refugees,Nigeria,12000 Nigerian refugees repatriated from Cameroon http://t.co/LeLYa0vDOg read /////,1,Mild,0
8033,refugees,Unknown,wowo--=== 12000 Nigerian refugees repatriated from Cameroon,1,Mild,0
8042,refugees,Unknown,./.....hmm 12000 Nigerian refugees repatriated from Cameroon http://t.co/FVTj8qwJZW /(,1,Mild,0
8046,refugees,"Shellharbour, Wollongong",.@PeterDutton_MP Maintaining the integrity of our borders while not maintaining human rights of our refugees. Nice trade off.,1,Mild,0
8050,refugees,Unknown,...//..// whao.. 12000 Nigerian refugees repatriated from Cameroon http://t.co/aVwE1LBvhn,1,Mild,0
8051,refugees,Unknown,Refugees as citizens - The Hindu http://t.co/GJSaAf3U6K,1,Mild,0
8053,refugees,Unknown,reaad/ plsss 12000 Nigerian refugees repatriated from Cameroon,1,Mild,0
8063,rescue,Chicagoland and the world!,Florida Firefighters Rescue Scared Meowing Kitten from Vent Shaft http://t.co/RVKffcxbvC #fire #firefighter,1,Severe,2
8077,rescue,Unknown,Officials rescue 367 migrants off Libya; 25 bodies found - Fox News http://t.co/9CAignPR6S #NoAgenda #MvDint,1,Mild,0
8090,rescue,Unknown,"Revel8ion Media recently went out to support the 'Rocky Fire' rescue efforts. This is what we filmed.
#RockyFire  http://t.co/Haxz4XLs8d",1,Mild,0
8099,rescued,Summerside,Worker rescued from top of Central Street water tower in Summerside http://t.co/MkMlCTYmee,1,Mild,0
8104,rescued,Canada,10-Month-Old Baby Girl was Rescued by Coastguard after She Floated HALF A MILE Out to Sea! http://t.co/kJUzJC6iGD,1,Mild,0
8115,rescued,Niger State,Three suspects in police net for kidnapping &amp; trafficking a 4month old Baby from Kontagora to Aba# Baby rescued alive.,1,Mild,0
8117,rescued,"Burnley, Lancashire",British trekkers rescued amid flash floods in Himalayas - BBC News,1,Mild,0
8123,rescued,"Pembroke Dock, Wales",SkyNews: Migrant Boat Tragedy Survivors Arrive In Italy - Migrants rescued http://t.co/FORBy6MmKp,1,Severe,2
8124,rescued,Unknown,nigeriantribune: 4 kidnapped ladies rescued by police in Enugu | Nigerian Tribune http://t.co/7hmHpl1Z4y,1,Mild,0
8127,rescued,Unknown,NAIROBI Kenya (AP) ÛÓ Two people died and 25 others were rescued after a passenger boat with about two dozen passengers collided with a,1,Severe,2
8132,rescued,Patra-Greece.,Incheon Prosecutors Office: Drop the charges against Nami Kim who rescued two puppies from 'Dog Hangi... https://t.co/vWzX2P6Dnk via @Change,1,Moderate,1
8134,rescued,Hyderabad Telangana INDIA,Britons rescued amid Himalaya floods http://t.co/8f2YBus2Vk,1,Mild,0
8139,rescued,"Bath, England",New-born piglet running down a national speed limit road is rescued #oink #Dorset http://t.co/dOMvOx2Oui http://t.co/iEVdj6KBU2,1,Mild,0
8145,rescuers,"ÌÏT: 50.953278,-113.978785",Rescuers recover body of 37-year-old Calgary man from lake near Vulcan http://t.co/araUSJvsy9 http://t.co/U7ZWlk8THX,1,Mild,0
8148,rescuers,"Rome, IT",#italy Hundreds of Migrants Rescued After Boat Capsizes Off Libya: Rescuers saved 400 people though 25 died w... http://t.co/e48syD5N1E,1,Mild,0
8151,rescuers,Worldwide,VIDEO: 'We're picking up bodies from water': Rescuers are searching for hundreds of migrants in the Mediterran... http://t.co/WvMHX5tiel,1,Mild,0
8152,rescuers,Unknown,Rescuers are searching for hundreds of migrants in the Mediterranean after a boat carrying as many as 600 peopleÛ_,1,Mild,0
8153,rescuers,"Los Angeles, CA 90045",Bay Whale Worries Rescuers http://t.co/nfKTvVLWHm,1,Mild,0
8160,rescuers,Unknown,Fears over missing migrants in Med: Rescuers search for survivors after a boat carrying as many as 600 migrantsÛ_ http://t.co/UUHNC8ZkOW,1,Severe,2
8166,rescuers,Unknown,VIDEO: 'We're picking up bodies from water': Rescuers are searching for hundreds of migrants in the Mediterranean after a boat carryi...,1,Mild,0
8167,rescuers,9 Benua Ltd.,VIDEO: 'We're picking up bodies from water': Rescuers are searching for hundreds of migrants in the Mediterran... http://t.co/xJm6Snk1G0,1,Mild,0
8173,rescuers,"Paradise, NV",WomanÛªs GPS app guides rescuers to injured biker in Marin County http://t.co/hKv8XKtU2k,1,Moderate,1
8174,rescuers,"ÌÏT: 7.384559,3.8793718",VIDEO: 'We're picking up bodies from water': Rescuers are searching for hundreds of migrants in the Mediterran... http://t.co/biiiYi7DaE,1,Mild,0
8178,rescuers,Unknown,News Break Nigeria Rescuers search for survivors after a boat carrying as many as 600 migrants capsizes in the... http://t.co/lNiTVT7B53,1,Mild,0
8179,rescuers,Unknown,Photo: theonion: Rescuers Heroically Help Beached Garbage Back Into OceanåÊ http://t.co/YcSmt7ovoc,1,Mild,0
8185,rescuers,Florida,When Rescuers Found Him He ... http://t.co/sTDCdHQxJX,1,Mild,0
8186,rescuers,"Manado,Sulawesi Utara",VIDEO: 'We're picking up bodies from water': Rescuers are searching for hundreds of migrants in the Mediterran... http://t.co/XfS3pJhFh9,1,Mild,0
8192,riot,"Portland, OR",@CHold ironically RSL call their stadium the Riot,1,Severe,2
8229,riot,NYC,Matt Baume Digs Into the the Controversial Û÷StonewallÛª Trailer and Who the Real Heroes of the Riot Were: VIDEO http://t.co/HRoxD1qpua #gay,1,Moderate,1
8230,riot,U.K.,Riot police intervene after Southampton and Vitesse Arnhem supporters clash: Û¢ Fans clash in buildup to second legÛ_ http://t.co/I8GX67wbGv,1,Mild,0
8233,riot,Global,Riot police intervene after Southampton and Vitesse Arnhem supporters clash: Û¢ Fans clash in buildup to second... http://t.co/OBBcoMKAWf,1,Mild,0
8249,rioting,Unknown,#BHRAMABULL Watch Run The Jewels Use Facts to Defend Rioting in Ferguson: The socially minded duo takes on the... http://t.co/9iP2vqHFWi,1,Mild,0
8260,rioting,Tri-State,#BHRAMABULL Watch Run The Jewels Use Facts to Defend Rioting in Ferguson: The socially minded duo takes on the... http://t.co/y9eTXHCvjr,1,Mild,0
8263,rioting,Azeroth,@amiestager there's better alternatives than rioting and if we don't kill them they'll kill us...,1,Mild,0
8265,rioting,#DCjacobin,I have stopped trying to figure out if THIS will be the misogyny/racism/religion-fueled shooting that will incite rioting.,1,Severe,2
8269,rioting,Davis,@abbydphillip @dahboo7 Shh...it's only OK for the puny 13% black population to get mad.  The gov can't control the majority rioting.,1,Moderate,1
8272,rioting,Unknown,@foxandfriends where is protest looting and rioting that is for ignorant people,1,Severe,2
8273,rioting,å©hicago,@brownblaze on tumblr the day/night of it was all over. The first I heard anything about it anywhere elsewere simply reports of rioting.,1,Mild,0
8281,rioting,"Dublin, Ireland",.@runjewels appear in a new video by @BBC defending the riots in Ferguson: http://t.co/veh1seVDKO http://t.co/h2GziEfJXt,1,Severe,2
8282,rioting,Liverpool,Half of Australia is currently rioting because they think 'Extras' is an aboriginal cricketer stealing their sport.,1,Mild,0
8290,rioting,Unknown,http://t.co/DYKYpy3vA5  Cindy Noonan@CindyNoonan-Heartbreak in #Baltimore #Rioting #YAHIstorical #UndergroundRailraod,1,Mild,0
8293,rubble,London,Outrage as dog found buried alive in rubble http://t.co/vrNRrpoHm8,1,Severe,2
8322,rubble,Toronto,'Hiroshima never recovered and all the evidence was smothered under a thick cloud of rubble..' #jayElectronica,1,Moderate,1
8323,rubble,West Coast,"@KurtSchlichter Grandpa fought his way across Western Eurpoe mustered out in Guam on his way to the Home Islands.

Bounce the rubble.",1,Mild,0
8333,rubble,CANADA ,While the world screams terrorism Assad buries civilians under the rubble of their homes. #Aleppo 05-08-2015 #Syria http://t.co/7GcPtCdx7o,1,Severe,2
8395,sandstorm,USA,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/OFhjcn36o1,1,Mild,0
8398,sandstorm,Unknown,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/nvSjHdGDGZ,1,Mild,0
8407,sandstorm,USA,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/YSrSKuyaSw,1,Mild,0
8413,sandstorm,USA,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/ELDcP3vO7C,1,Mild,0
8417,sandstorm,USA,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/1oemJTO9Dp,1,Mild,0
8420,sandstorm,USA,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/jqTMweDw33,1,Mild,0
8424,sandstorm,USA,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/Tr8YcHEFGQ,1,Mild,0
8426,sandstorm,United States,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/1ZdRKTgogD,1,Mild,0
8427,sandstorm,USA,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/TLcWeZPuKW,1,Mild,0
8438,sandstorm,USA,Watch This Airport Get Swallowed Up By A Sandstorm In Under A Minute http://t.co/Fkb7iUAuL8,1,Mild,0
8592,seismic,Unknown,@elephino_ @Thrusta1 no but it's a convenient and seismic shift in 6 months from trying to bury the event and now allegedly 'enhance it',1,Mild,0
8594,seismic,Singapore,A subcontractor working for French seismic survey group CGG has been kidnapped in Cairo and is held by Islamic State the company said on WÛ_,1,Mild,0
8600,seismic,USA,#Gabon : Oil and Gas Exploration Takes Seismic Shift in Gabon to Somalia http://t.co/SY8nqTLMD3 ^FJ http://t.co/yjDHoDdjox,1,Mild,0
8602,seismic,Florida,@kc8ysl Is it wrong to pray for seismic activity along the San Andreas fault? #smh,1,Moderate,1
8603,seismic,London ,"Anti-fracking group seeks review over #Lancashire seismic monitoring:
 
http://t.co/ZzbqmGNUsl #fracking http://t.co/Y23Xzl3fZv",1,Mild,0
8605,seismic,"Kanto, Japan",[10:45:27JST Aug06:First Alert] M4.1 at 'E off Chiba pref.' under 10km (35.8140.8). Estimated max seismic# is 3,1,Mild,0
8611,seismic,Unknown,My brain feels like it's vibrating inside my skull. The MRI is going to look like a seismic readout of a faultline during earthquake season.,1,Mild,0
8616,seismic,United Kingdom,Exploration takes seismic shift in Gabon to Somalia ÛÒ WorldOilåÊ(subscription) http://t.co/Hs6OhRFsA9,1,Mild,0
8617,seismic,Unknown,#Fukushima still is not controlled &amp; #seismic retrofitting for other #reactors is a BIG issue @fukushima_actu http://t.co/lCDkTEOukj,1,Mild,0
8619,seismic,Unknown,#Sismo DETECTADO #JapÌ_n [Report 6] 01:02:42 Okinawa Island region M3.8 Depth 10km Maximum seismic intensity 3 JST #??,1,Mild,0
8626,seismic,"Calgary, Alberta","Nuclear-Powered Brassiere Explodes During Seismic Survey http://t.co/76mKIdOOLh
 #Calgary #Edmonton #oilandgas #Vancouver #Toronto",1,Mild,0
8634,seismic,Unknown,Exploration takes seismic shift in Gabon to Somalia http://t.co/dmVR2H2fKM,1,Mild,0
8645,sinkhole,Arizona,http://t.co/OK9EBHurfl If your neighborhood school falls into a sinkhole State Sen. Steve Yarbrough may be close by...,1,Mild,0
8649,sinkhole,"Evansville, IN",Some Evansville residents told to limit water usage due to sinkhole construction http://t.co/Lw6NeQJRoT,1,Mild,0
8652,sinkhole,Europe,Latest: USA: Huge sinkhole swallows up Brooklyn intersection http://t.co/vspKHg3nZy,1,Mild,0
8666,sinkhole,NYC,A Sinkhole caved in a Brooklyn Street today on 5th Ave &amp; 64th Street. http://t.co/eUKhLKgGdO,1,Mild,0
8672,sinkhole,Unknown,Large sinkhole swallows entire pond in Lowndes County Georgia http://t.co/20Gi4Gyud5,1,Mild,0
8675,sinkhole,"Boston, MA",A sinkhole grows ... in Brooklyn? http://t.co/UiqKDdVwKz http://t.co/aa8FwtOHyJ,1,Mild,0
8678,sinkhole,"Texas, USA",Giant Sinkhole Swallows NYC Intersection http://t.co/ozIZdsDWP4 via @NewsBeatSocial,1,Mild,0
8679,sinkhole,Unknown,A sinkhole grows in Brooklyn: six-meter crater swallows street http://t.co/LTLh53aRN4,1,Mild,0
8682,sinkhole,"New York, New York",The sinkhole that ate Brooklyn http://t.co/28r2IgxmIE,1,Mild,0
8687,sinkhole,Unknown,Watch This Giant Sinkhole Form on New York City Street http://t.co/BEnWu5IARa,1,Mild,0
8820,sirens,Unknown,There was also a calm. Something was going to happen. Suddenly a crash of lightning came through the sky and with it the wails of sirens. --,1,Mild,0
8833,sirens,Unknown,Fire truck sirens for the past ten minutes straight coming and going. Must be huge. Maybe it's taco bell and they'll build a Sonic instead.,1,Moderate,1
8894,snowstorm,Unknown,How does a snowstorm happen? Find the answers here: http://t.co/m75fCLUtF2 #snowstorm,1,Mild,0
8897,snowstorm,"NJ, USA",Tess was almost born in a snowstorm. I was 39 years ago. Here's her birth story. http://t.co/UnyuRR8baw #VBAC #NaturalBirth,1,Mild,0
8898,snowstorm,The Land of Make Believe,She rose to her lofty position after being transported by accident to Oz in a hot air balloon during a snowstorm.,1,Mild,0
8904,snowstorm,"Philadelphia, PA",It's creepy seeing 676 closed. It was closed during a snowstorm and my balcony overlooked the 676/76 overpass. Very eerie,1,Mild,0
8910,snowstorm,Mountains,RT RTphotographyUK: New #photo Oak in a snowstorm http://t.co/gWOKZELq5Q taken in #winter on the #SouthDowns #Hampshire #photography #artÛ_,1,Mild,0
8915,snowstorm,Los Angeles,@BigBang_CBS ...wow...ok...um...that was like ice water blizzard snowstorm to the face.,1,Mild,0
8917,snowstorm,"Saint John, N.B, Canada ",@erincandy Hr/15 mins for me in that place. During a snowstormI was pissed lol We got oil delivered to them on snowmobiles in the end,1,Moderate,1
8919,snowstorm,Unknown,Long Island is technically the leftover dirt from a snowstorm and thats a geologic fact. That place is terrible.,1,Severe,2
8925,snowstorm,Mountains,New #photo Oak in a snowstorm http://t.co/gWOKZELq5Q taken in #winter on the #SouthDowns #Hampshire #photography #art #tree #treeporn,1,Mild,0
8929,snowstorm,Northeast United States ,RT @WhistlerBlckcmb: One more #SnowBackSunday share: Snowstorm on the Glacier July 26 2015! via @momentumcamps http://t.co/JohKyMv9El,1,Mild,0
8930,snowstorm,Unknown,The sun is shining on this house now but imagine trying to build this summer home during a North East snowstorm!... http://t.co/BtJL9JkvXZ,1,Mild,0
8937,snowstorm,Unknown,This week on dream from last night: my mom drove my car in a snowstorm. She hit another car while parallel parking. Saw my first ex......,1,Mild,0
8951,storm,Unknown,Well this storm hit out of no where! ??,1,Mild,0
8958,storm,"Florence, SC",The Florence Regional Airport Director says no major damage at airport from yesterday's storm. No evacuations and no blown out windows.,1,Moderate,1
8977,storm,Unknown,Another next day #ThrowbackThursday of Kinky Kristy and @KyleSalive rehearsing up a storm! #DoingHashtagsRight http://t.co/UJ9hxUg7QS,1,Mild,0
8981,storm,Fairbanks Alaska,Aurora Prediction: Kp: 3.33(11:16) 4.67(14:16) AK (earth 2.00) 75% Status: Low Storm,1,Mild,0
8990,storm,Unknown,Û÷SexistÛª peer review causes storm online https://t.co/WO2T0K4zXi via @timeshighered,1,Mild,0
9036,stretcher,Unknown,georgegallagher: RT WNBA: Stars coach Dan Hughes taken off court on stretcher after collision with Danielle RobinÛ_ http://t.co/wz4xVZYqJd,1,Moderate,1
9043,structural failure,"Cimahi,West Java,Indonesia",Investigators say a fatal Virgin Galactic spaceship crash last year was caused by structural failure after the... http://t.co/FoxpVpTttA,1,Severe,2
9046,structural failure,Unknown,Investigators say a fatal Virgin Galactic spaceship crash last year was caused by structural failure after the co-pilot unlocked a braking,1,Severe,2
9048,structural failure,United States of America,Investigators say a fatal Virgin Galactic spaceship crash last year was caused by structural failure after the... http://t.co/QOs0DE9BKQ,1,Severe,2
9049,structural failure,"Stone Mountain, GA",Investigators rule catastrophic structural failure resulted in 2014 Virgin Galactic crash http://t.co/nLzbHcfXCM,1,Severe,2
9050,structural failure,United States,NTSB: Virgin Galactic crash caused by structural failure triggered when brakes unlocked early http://t.co/MgIG4uX7DM Û_,1,Severe,2
9065,structural failure,Ireland,Virgin galactic crash: early unlocking of brakes triggered structural failure http://t.co/3YLSQ1fSEf http://t.co/ABpMLymHNK,1,Severe,2
9066,structural failure,Unknown,Investigators say a fatal Virgin Galactic spaceship crash last year was caused by structural failure after the... http://t.co/SYL7ou7qVW,1,Severe,2
9069,structural failure,"Virginia Beach, VA USA",ÛÏ@NewsHour: Investigators rule catastrophic structural failure resulted in 2014 Virgin Galactic crash http://t.co/M8HRetrO31Û,1,Severe,2
9073,structural failure,Fano (Italy),The NTSB reports that last year's crash of a Virgin Galactic spaceship was caused by structural failure after the Û_ http://t.co/vSAPkWJTEA,1,Severe,2
9076,structural failure,USA,#BBCLive Investigators say a fatal Virgin Galactic spaceship crash last year was caused by structural failure ...  http://t.co/u5suyvLfZJ,1,Severe,2
9092,suicide bomb,Unknown,International News Û¢åÊ'Nigeria suicide bomb kills at least seven at market ' via @233liveOnline. Full story at http://t.co/MtTdvy6141,1,Severe,2
9104,suicide bomb,WorldWide,Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released http://t.co/VtVXa0Srmw http://t.co/Qq70Gf99ba,1,Severe,2
9105,suicide bomb,Unknown,reaad/ plsss Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released,1,Severe,2
9111,suicide bomb,Nigeria,#GRupdates Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released --&gt;... http://t.co/hUCyI6NRbB,1,Severe,2
9115,suicide bomb,"lagos , Usa",ll//ll= Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released http://t.co/8vBgg9IY7i /,1,Severe,2
9117,suicide bomb,Unknown,./.....hmm Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released http://t.co/5v29w19tFX /(,1,Severe,2
9122,suicide bomb,Unknown,wo Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released http://t.co/Sj57BoKsiB /'/'//,1,Severe,2
9125,suicide bomb,Seek for LIGHT today!!!,Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released: Harun Ìàekdar a member o... http://t.co/v0NTQyZlPK,1,Severe,2
9129,suicide bomb,Nigeria,#Bestnaijamade: 16yr old PKK suicide bomber who detonated bomb in ... http://t.co/KSAwlYuX02 bestnaijamade bestnaijamade bestnaijamade beÛ_,1,Severe,2
9133,suicide bomb,Nigeria,#GRupdates Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released --&gt;... http://t.co/P5yASKTq0K,1,Severe,2
9136,suicide bomb,London/Lagos,Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released http://t.co/I3ceSn7KXI http://t.co/2yCM0dlQ2f,1,Severe,2
9140,suicide bomb,YesNaija.com,Pic of 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released: Harun Ìàekdar a member o... http://t.co/fMoqK26hIm,1,Severe,2
9147,suicide bomber,Unknown,#Noticias Suicide bomber kills 15 in Saudi security site mosque  http://t.co/oipt1uBaXo,1,Severe,2
9150,suicide bomber,Unknown,Suicide Bomber Kills 13 At Saudi Mosque: Back in May a suicide bomber struck a Shi'ite mosque in eastern Saud.. http://t.co/FlrOvkANC0,1,Severe,2
9152,suicide bomber,Atlanta,Suicide bomber kills 15 in Saudi security site mosque http://t.co/1I62JjK6pT,1,Severe,2
9153,suicide bomber,Unknown,"qtSZg mhtw4fnet

Suicide bomber kills 15 in Saudi security site mosque - Reuters",1,Severe,2
9155,suicide bomber,Unknown,Suicide bomber kills at least 15 in Saudi mosque: A suicide bomb attack inside a mosque in a local security fo... http://t.co/n6njdG6r9l,1,Severe,2
